"","date","time","type","count","datetime"
"151",2013-06-13,"14:43:56","people",139,2013-06-13 14:43:56
"152",2013-06-13,"14:45:36","people",140,2013-06-13 14:45:36
"153",2013-06-13,"14:48:31","people",141,2013-06-13 14:48:31
"154",2013-06-13,"14:49:17","movs",8,2013-06-13 14:49:17
"155",2013-06-13,"14:49:45","people",142,2013-06-13 14:49:45
"156",2013-06-13,"14:51:03","people",143,2013-06-13 14:51:03
"157",2013-06-13,"14:51:29","people",144,2013-06-13 14:51:29
"158",2013-06-13,"14:51:50","people",145,2013-06-13 14:51:50
"159",2013-06-13,"14:52:08","movs",9,2013-06-13 14:52:08
"160",2013-06-13,"14:52:52","people",146,2013-06-13 14:52:52
"161",2013-06-13,"14:53:51","people",147,2013-06-13 14:53:51
"162",2013-06-13,"14:54:59","leaders",2,2013-06-13 14:54:59
"163",2013-06-13,"14:56:24","people",148,2013-06-13 14:56:24
"164",2013-06-13,"15:01:00","people",149,2013-06-13 15:01:00
"165",2013-06-13,"15:01:34","people",150,2013-06-13 15:01:34
"166",2013-06-13,"15:03:02","people",151,2013-06-13 15:03:02
"167",2013-06-13,"15:03:19","people",152,2013-06-13 15:03:19
"168",2013-06-13,"15:04:32","orgs",1,2013-06-13 15:04:32
"169",2013-06-13,"15:05:24","people",153,2013-06-13 15:05:24
"170",2013-06-13,"15:06:23","people",154,2013-06-13 15:06:23
"171",2013-06-13,"15:07:10","people",155,2013-06-13 15:07:10
"172",2013-06-13,"15:11:51","people",156,2013-06-13 15:11:51
"173",2013-06-13,"15:12:12","people",157,2013-06-13 15:12:12
"174",2013-06-13,"15:13:59","people",158,2013-06-13 15:13:59
"175",2013-06-13,"15:16:12","people",159,2013-06-13 15:16:12
"176",2013-06-13,"15:18:28","people",160,2013-06-13 15:18:28
"177",2013-06-13,"15:19:53","people",161,2013-06-13 15:19:53
"178",2013-06-13,"15:21:03","people",162,2013-06-13 15:21:03
"179",2013-06-13,"15:22:16","people",163,2013-06-13 15:22:16
"180",2013-06-13,"15:29:00","movs",10,2013-06-13 15:29:00
"181",2013-06-13,"15:29:46","people",164,2013-06-13 15:29:46
"182",2013-06-13,"15:30:32","people",165,2013-06-13 15:30:32
"183",2013-06-13,"15:31:58","people",166,2013-06-13 15:31:58
"184",2013-06-13,"15:32:42","people",167,2013-06-13 15:32:42
"185",2013-06-13,"15:33:53","people",168,2013-06-13 15:33:53
"186",2013-06-13,"15:34:14","people",169,2013-06-13 15:34:14
"187",2013-06-13,"15:35:24","people",170,2013-06-13 15:35:24
"188",2013-06-13,"15:36:08","people",171,2013-06-13 15:36:08
"189",2013-06-13,"15:36:39","movs",11,2013-06-13 15:36:39
"190",2013-06-13,"15:36:46","people",172,2013-06-13 15:36:46
"191",2013-06-13,"15:38:24","people",173,2013-06-13 15:38:24
"192",2013-06-13,"15:40:01","people",174,2013-06-13 15:40:01
"193",2013-06-13,"15:41:13","people",175,2013-06-13 15:41:13
"194",2013-06-13,"15:43:31","people",176,2013-06-13 15:43:31
"195",2013-06-13,"15:45:02","people",177,2013-06-13 15:45:02
"196",2013-06-13,"15:45:31","people",178,2013-06-13 15:45:31
"197",2013-06-13,"15:45:52","people",179,2013-06-13 15:45:52
"198",2013-06-13,"15:47:59","people",180,2013-06-13 15:47:59
"199",2013-06-13,"15:49:49","people",181,2013-06-13 15:49:49
"200",2013-06-13,"15:52:48","people",182,2013-06-13 15:52:48
"201",2013-06-13,"15:54:15","people",183,2013-06-13 15:54:15
"202",2013-06-13,"15:55:51","people",184,2013-06-13 15:55:51
"203",2013-06-13,"15:58:22","orgs",2,2013-06-13 15:58:22
"204",2013-06-13,"15:58:57","people",185,2013-06-13 15:58:57
"205",2013-06-13,"16:00:35","people",186,2013-06-13 16:00:35
"206",2013-06-13,"16:02:19","movs",12,2013-06-13 16:02:19
"207",2013-06-13,"16:02:39","people",187,2013-06-13 16:02:39
"208",2013-06-13,"16:04:21","people",188,2013-06-13 16:04:21
"209",2013-06-13,"16:04:40","people",189,2013-06-13 16:04:40
"210",2013-06-13,"16:05:08","people",190,2013-06-13 16:05:08
"211",2013-06-13,"16:05:46","people",191,2013-06-13 16:05:46
"212",2013-06-13,"16:09:24","people",192,2013-06-13 16:09:24
"213",2013-06-13,"16:09:46","people",193,2013-06-13 16:09:46
"214",2013-06-13,"16:11:01","people",194,2013-06-13 16:11:01
"215",2013-06-13,"16:11:25","people",195,2013-06-13 16:11:25
"216",2013-06-13,"16:11:30","people",196,2013-06-13 16:11:30
"217",2013-06-13,"16:13:53","people",197,2013-06-13 16:13:53
"218",2013-06-13,"16:14:33","people",198,2013-06-13 16:14:33
"219",2013-06-13,"16:14:39","people",199,2013-06-13 16:14:39
"220",2013-06-13,"16:14:47","people",200,2013-06-13 16:14:47
"221",2013-06-13,"16:15:13","people",201,2013-06-13 16:15:13
"222",2013-06-13,"16:18:09","people",202,2013-06-13 16:18:09
"223",2013-06-13,"16:18:32","orgs",3,2013-06-13 16:18:32
"224",2013-06-13,"16:19:35","people",203,2013-06-13 16:19:35
"225",2013-06-13,"16:21:13","movs",13,2013-06-13 16:21:13
"226",2013-06-13,"16:21:27","people",204,2013-06-13 16:21:27
"227",2013-06-13,"16:22:09","people",205,2013-06-13 16:22:09
"228",2013-06-13,"16:22:48","people",206,2013-06-13 16:22:48
"229",2013-06-13,"16:23:23","people",207,2013-06-13 16:23:23
"230",2013-06-13,"16:23:46","people",208,2013-06-13 16:23:46
"231",2013-06-13,"16:24:04","people",209,2013-06-13 16:24:04
"232",2013-06-13,"16:24:33","people",210,2013-06-13 16:24:33
"233",2013-06-13,"16:25:13","people",211,2013-06-13 16:25:13
"234",2013-06-13,"16:25:14","people",212,2013-06-13 16:25:14
"235",2013-06-13,"16:26:22","people",213,2013-06-13 16:26:22
"236",2013-06-13,"16:28:21","people",214,2013-06-13 16:28:21
"237",2013-06-13,"16:28:34","people",215,2013-06-13 16:28:34
"238",2013-06-13,"16:28:34","media",0,2013-06-13 16:28:34
"239",2013-06-13,"16:29:58","people",216,2013-06-13 16:29:58
"240",2013-06-13,"16:30:00","people",217,2013-06-13 16:30:00
"241",2013-06-13,"16:30:29","people",218,2013-06-13 16:30:29
"242",2013-06-13,"16:31:17","people",219,2013-06-13 16:31:17
"243",2013-06-13,"16:31:38","movs",14,2013-06-13 16:31:38
"244",2013-06-13,"16:31:59","people",220,2013-06-13 16:31:59
"245",2013-06-13,"16:32:35","people",221,2013-06-13 16:32:35
"246",2013-06-13,"16:32:54","orgs",4,2013-06-13 16:32:54
"247",2013-06-13,"16:33:01","people",222,2013-06-13 16:33:01
"248",2013-06-13,"16:33:48","people",223,2013-06-13 16:33:48
"249",2013-06-13,"16:33:53","media",1,2013-06-13 16:33:53
"250",2013-06-13,"16:34:11","people",224,2013-06-13 16:34:11
"251",2013-06-13,"16:34:13","people",225,2013-06-13 16:34:13
"252",2013-06-13,"16:35:01","people",226,2013-06-13 16:35:01
"253",2013-06-13,"16:35:20","movs",15,2013-06-13 16:35:20
"254",2013-06-13,"16:35:36","people",227,2013-06-13 16:35:36
"255",2013-06-13,"16:36:05","people",228,2013-06-13 16:36:05
"256",2013-06-13,"16:36:33","people",229,2013-06-13 16:36:33
"257",2013-06-13,"16:36:41","people",230,2013-06-13 16:36:41
"258",2013-06-13,"16:36:51","people",231,2013-06-13 16:36:51
"259",2013-06-13,"16:37:08","people",232,2013-06-13 16:37:08
"260",2013-06-13,"16:37:14","people",233,2013-06-13 16:37:14
"261",2013-06-13,"16:37:35","people",234,2013-06-13 16:37:35
"262",2013-06-13,"16:40:03","people",235,2013-06-13 16:40:03
"263",2013-06-13,"16:41:27","movs",16,2013-06-13 16:41:27
"264",2013-06-13,"16:43:07","people",236,2013-06-13 16:43:07
"265",2013-06-13,"16:43:13","people",237,2013-06-13 16:43:13
"266",2013-06-13,"16:43:27","people",238,2013-06-13 16:43:27
"267",2013-06-13,"16:44:00","people",239,2013-06-13 16:44:00
"268",2013-06-13,"16:44:02","people",240,2013-06-13 16:44:02
"269",2013-06-13,"16:44:09","people",241,2013-06-13 16:44:09
"270",2013-06-13,"16:45:23","people",242,2013-06-13 16:45:23
"271",2013-06-13,"16:46:43","people",243,2013-06-13 16:46:43
"272",2013-06-13,"16:47:10","people",244,2013-06-13 16:47:10
"273",2013-06-13,"16:47:32","people",245,2013-06-13 16:47:32
"274",2013-06-13,"16:47:38","people",246,2013-06-13 16:47:38
"275",2013-06-13,"16:47:39","people",247,2013-06-13 16:47:39
"276",2013-06-13,"16:47:47","people",248,2013-06-13 16:47:47
"277",2013-06-13,"16:48:05","people",249,2013-06-13 16:48:05
"278",2013-06-13,"16:48:14","people",250,2013-06-13 16:48:14
"279",2013-06-13,"16:48:23","movs",17,2013-06-13 16:48:23
"280",2013-06-13,"16:49:08","people",251,2013-06-13 16:49:08
"281",2013-06-13,"16:49:29","people",252,2013-06-13 16:49:29
"282",2013-06-13,"16:50:13","people",253,2013-06-13 16:50:13
"283",2013-06-13,"16:53:42","people",254,2013-06-13 16:53:42
"284",2013-06-13,"16:57:24","people",255,2013-06-13 16:57:24
"285",2013-06-13,"16:58:03","people",256,2013-06-13 16:58:03
"286",2013-06-13,"16:58:43","people",257,2013-06-13 16:58:43
"287",2013-06-13,"16:59:46","people",258,2013-06-13 16:59:46
"288",2013-06-13,"17:00:36","people",259,2013-06-13 17:00:36
"289",2013-06-13,"17:01:01","people",260,2013-06-13 17:01:01
"290",2013-06-13,"17:01:23","people",261,2013-06-13 17:01:23
"291",2013-06-13,"17:01:30","people",262,2013-06-13 17:01:30
"292",2013-06-13,"17:03:42","people",263,2013-06-13 17:03:42
"293",2013-06-13,"17:03:51","people",264,2013-06-13 17:03:51
"294",2013-06-13,"17:04:45","people",265,2013-06-13 17:04:45
"295",2013-06-13,"17:05:31","people",266,2013-06-13 17:05:31
"296",2013-06-13,"17:06:20","people",267,2013-06-13 17:06:20
"297",2013-06-13,"17:07:00","people",268,2013-06-13 17:07:00
"298",2013-06-13,"17:07:00","people",269,2013-06-13 17:07:00
"299",2013-06-13,"17:07:08","people",270,2013-06-13 17:07:08
"300",2013-06-13,"17:07:59","people",271,2013-06-13 17:07:59
"301",2013-06-13,"17:08:17","people",272,2013-06-13 17:08:17
"302",2013-06-13,"17:08:49","people",273,2013-06-13 17:08:49
"303",2013-06-13,"17:08:55","movs",18,2013-06-13 17:08:55
"304",2013-06-13,"17:09:18","people",274,2013-06-13 17:09:18
"305",2013-06-13,"17:09:34","people",275,2013-06-13 17:09:34
"306",2013-06-13,"17:09:49","people",276,2013-06-13 17:09:49
"307",2013-06-13,"17:10:14","movs",19,2013-06-13 17:10:14
"308",2013-06-13,"17:10:16","movs",20,2013-06-13 17:10:16
"309",2013-06-13,"17:11:23","people",277,2013-06-13 17:11:23
"310",2013-06-13,"17:12:07","people",278,2013-06-13 17:12:07
"311",2013-06-13,"17:12:43","people",279,2013-06-13 17:12:43
"312",2013-06-13,"17:15:32","people",280,2013-06-13 17:15:32
"313",2013-06-13,"17:15:47","movs",21,2013-06-13 17:15:47
"314",2013-06-13,"17:15:50","movs",22,2013-06-13 17:15:50
"315",2013-06-13,"17:16:16","people",281,2013-06-13 17:16:16
"316",2013-06-13,"17:16:16","people",282,2013-06-13 17:16:16
"317",2013-06-13,"17:16:39","people",283,2013-06-13 17:16:39
"318",2013-06-13,"17:16:39","people",284,2013-06-13 17:16:39
"319",2013-06-13,"17:17:33","people",285,2013-06-13 17:17:33
"320",2013-06-13,"17:17:52","people",286,2013-06-13 17:17:52
"321",2013-06-13,"17:18:11","movs",23,2013-06-13 17:18:11
"322",2013-06-13,"17:18:42","people",287,2013-06-13 17:18:42
"323",2013-06-13,"17:19:22","people",288,2013-06-13 17:19:22
"324",2013-06-13,"17:19:45","people",289,2013-06-13 17:19:45
"325",2013-06-13,"17:20:00","people",290,2013-06-13 17:20:00
"326",2013-06-13,"17:20:11","movs",24,2013-06-13 17:20:11
"327",2013-06-13,"17:20:45","people",291,2013-06-13 17:20:45
"328",2013-06-13,"17:21:49","people",292,2013-06-13 17:21:49
"329",2013-06-13,"17:22:48","people",293,2013-06-13 17:22:48
"330",2013-06-13,"17:22:55","people",294,2013-06-13 17:22:55
"331",2013-06-13,"17:23:08","people",295,2013-06-13 17:23:08
"332",2013-06-13,"17:23:35","people",296,2013-06-13 17:23:35
"333",2013-06-13,"17:25:02","people",297,2013-06-13 17:25:02
"334",2013-06-13,"17:27:23","people",298,2013-06-13 17:27:23
"335",2013-06-13,"17:27:35","people",299,2013-06-13 17:27:35
"336",2013-06-13,"17:30:02","movs",25,2013-06-13 17:30:02
"337",2013-06-13,"17:30:34","people",300,2013-06-13 17:30:34
"338",2013-06-13,"17:30:37","people",301,2013-06-13 17:30:37
"339",2013-06-13,"17:30:44","people",302,2013-06-13 17:30:44
"340",2013-06-13,"17:32:00","people",303,2013-06-13 17:32:00
"341",2013-06-13,"17:32:44","people",304,2013-06-13 17:32:44
"342",2013-06-13,"17:33:07","people",305,2013-06-13 17:33:07
"343",2013-06-13,"17:34:14","people",306,2013-06-13 17:34:14
"344",2013-06-13,"17:34:59","movs",26,2013-06-13 17:34:59
"345",2013-06-13,"17:35:00","people",307,2013-06-13 17:35:00
"346",2013-06-13,"17:35:00","people",308,2013-06-13 17:35:00
"347",2013-06-13,"17:35:24","people",309,2013-06-13 17:35:24
"348",2013-06-13,"17:36:51","people",310,2013-06-13 17:36:51
"349",2013-06-13,"17:37:14","people",311,2013-06-13 17:37:14
"350",2013-06-13,"17:37:52","people",312,2013-06-13 17:37:52
"351",2013-06-13,"17:38:17","people",313,2013-06-13 17:38:17
"352",2013-06-13,"17:38:26","people",314,2013-06-13 17:38:26
"353",2013-06-13,"17:38:43","people",315,2013-06-13 17:38:43
"354",2013-06-13,"17:41:51","people",316,2013-06-13 17:41:51
"355",2013-06-13,"17:43:30","people",317,2013-06-13 17:43:30
"356",2013-06-13,"17:44:27","people",318,2013-06-13 17:44:27
"357",2013-06-13,"17:50:31","media",2,2013-06-13 17:50:31
"358",2013-06-13,"17:50:34","people",319,2013-06-13 17:50:34
"359",2013-06-13,"17:51:16","people",320,2013-06-13 17:51:16
"360",2013-06-13,"18:04:57","people",321,2013-06-13 18:04:57
"361",2013-06-13,"18:10:04","people",322,2013-06-13 18:10:04
"362",2013-06-13,"18:12:28","people",323,2013-06-13 18:12:28
"363",2013-06-13,"18:14:37","people",324,2013-06-13 18:14:37
"364",2013-06-13,"18:14:48","people",325,2013-06-13 18:14:48
"365",2013-06-13,"18:16:35","people",326,2013-06-13 18:16:35
"366",2013-06-13,"18:18:24","people",327,2013-06-13 18:18:24
"367",2013-06-13,"18:19:03","people",328,2013-06-13 18:19:03
"368",2013-06-13,"18:20:07","people",329,2013-06-13 18:20:07
"369",2013-06-13,"18:21:16","people",330,2013-06-13 18:21:16
"370",2013-06-13,"18:22:57","people",331,2013-06-13 18:22:57
"371",2013-06-13,"18:24:03","people",332,2013-06-13 18:24:03
"372",2013-06-13,"18:24:55","people",333,2013-06-13 18:24:55
"373",2013-06-13,"18:27:19","people",334,2013-06-13 18:27:19
"374",2013-06-13,"18:29:00","people",335,2013-06-13 18:29:00
"375",2013-06-13,"18:29:42","people",336,2013-06-13 18:29:42
"376",2013-06-13,"18:36:06","movs",27,2013-06-13 18:36:06
"377",2013-06-13,"18:42:30","people",337,2013-06-13 18:42:30
"378",2013-06-13,"18:43:15","people",338,2013-06-13 18:43:15
"379",2013-06-13,"18:44:03","people",339,2013-06-13 18:44:03
"380",2013-06-13,"18:44:40","people",340,2013-06-13 18:44:40
"381",2013-06-13,"18:44:56","people",341,2013-06-13 18:44:56
"382",2013-06-13,"18:49:41","movs",28,2013-06-13 18:49:41
"383",2013-06-13,"18:51:30","people",342,2013-06-13 18:51:30
"384",2013-06-13,"19:07:38","media",3,2013-06-13 19:07:38
"385",2013-06-13,"19:07:39","people",343,2013-06-13 19:07:39
"386",2013-06-13,"19:13:38","people",344,2013-06-13 19:13:38
"387",2013-06-13,"19:15:58","people",345,2013-06-13 19:15:58
"388",2013-06-13,"19:17:31","people",346,2013-06-13 19:17:31
"389",2013-06-13,"19:18:15","people",347,2013-06-13 19:18:15
"390",2013-06-13,"19:28:39","people",348,2013-06-13 19:28:39
"391",2013-06-13,"19:29:10","people",349,2013-06-13 19:29:10
"392",2013-06-13,"19:29:58","people",350,2013-06-13 19:29:58
"393",2013-06-13,"19:30:27","people",351,2013-06-13 19:30:27
"394",2013-06-13,"19:30:27","people",352,2013-06-13 19:30:27
"395",2013-06-13,"19:31:04","people",353,2013-06-13 19:31:04
"396",2013-06-13,"19:32:08","people",354,2013-06-13 19:32:08
"397",2013-06-13,"19:37:54","people",355,2013-06-13 19:37:54
"398",2013-06-13,"19:39:01","people",356,2013-06-13 19:39:01
"399",2013-06-13,"19:42:39","people",357,2013-06-13 19:42:39
"400",2013-06-13,"19:43:58","movs",29,2013-06-13 19:43:58
"401",2013-06-13,"19:44:35","people",358,2013-06-13 19:44:35
"402",2013-06-13,"19:46:12","people",359,2013-06-13 19:46:12
"403",2013-06-13,"19:48:34","people",360,2013-06-13 19:48:34
"404",2013-06-13,"19:49:26","people",361,2013-06-13 19:49:26
"405",2013-06-13,"19:50:04","movs",30,2013-06-13 19:50:04
"406",2013-06-13,"19:50:16","movs",31,2013-06-13 19:50:16
"407",2013-06-13,"19:50:16","people",362,2013-06-13 19:50:16
"408",2013-06-13,"19:50:31","people",363,2013-06-13 19:50:31
"409",2013-06-13,"19:51:43","people",364,2013-06-13 19:51:43
