created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Sun Jun 23 04:42:26 +0000 2013","False",,"es","http://twitter.com/ciberclaude/status/348662309113167872","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Paro Nacional por la Educación. Miércoles 26 de Junio. #yomarchoel26 http://t.co/yKjxT3xhO5","Webmaster (Diseñador Web), Social Media, informático, Ciberactivista, Radical, Agnóstico, Estudiante de Ing. en Informática. Política, Jazz, Funk y el Bulla.","Santiago, Chile","Wed Nov 14 19:26:29 +0000 2007","695","Ciberweb.cl","ciberclaude","Santiago"
"Sun Jun 23 14:45:41 +0000 2013","False",,"es","http://twitter.com/Serraniana74/status/348814121849999360","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Volveremos a tapar la calle hasta q amanezca con futuro y versos #yomarchoel26","Amiga, hermana, hija, tía, mamá y más encima SERRANIANA!!!","Santiago de Chile","Thu May 12 20:57:54 +0000 2011","76","Paula Ocares ","Serraniana74","Santiago"
"Mon Jun 24 00:42:58 +0000 2013","False",,"es","http://twitter.com/AsambleaIpchile/status/348964428831670272","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Este Lunes a las 13:30 hrs. Nos encontraremos para realizar propaganda, llamando #HaciaElParoNacional #yomarchoel26 http://t.co/WMfpzX4JlI","Somos la Asamblea de Estudiantes IpChile. No mas Lucro Licito en Nuestra Casa de Estudio! Escribenos a: asambleaipdechile@gmail.com","","Thu Jun 13 04:20:20 +0000 2013","37","Asamblea Est IpChile","AsambleaIpchile"
"Mon Jun 24 00:44:08 +0000 2013","False",,"es","http://twitter.com/Felipillo_Munoz/status/348964725327003649","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AsambleaIpchile: Este Lunes a las 13:30 hrs. Nos encontraremos para realizar propaganda, llamando #HaciaElParoNacional #yomarchoel26 ht…","La multitud obedece más a la necesidad que a la razón, y a los castigos más que al honor.- Aristoteles. Miembro de @Mesup_chile y coordinadora @DeudaEducativa","","Tue Sep 20 19:37:34 +0000 2011","467","Pipe #yodemando","Felipillo_Munoz","Santiago"
"Mon Jun 24 02:01:52 +0000 2013","False",,"es","http://twitter.com/karinajensenr/status/348984288039010306","web","YO MARCHO EL MIÉRCOLES #YoMarchoEl26","Libre, linda y loca; estudio Derecho en la UV, me gusta la revolución. Directora de Area Gráfica en @dlaunion e integrante del Piquete Jurídico Valpo.","","Thu Oct 14 15:22:04 +0000 2010","94","Karina Jensen","karinajensenr","Atlantic Time (Canada)"
"Mon Jun 24 03:15:37 +0000 2013","False",,"es","http://twitter.com/Cconmemoria/status/349002847586750464","web","RT @elchedelosgays: Las justas y urgentes demandas del #movimientoestudiantil en #Chile se toman la agenda politica - electoral del #Debate…","Informate de la realidad y las luchas sociales en Valparaíso. Escucha los Viernes de 18 a 19 Hrs Ciudadanos con Memoria en Radio Placeres, 87.7 a la izquierda.","","Tue Jul 31 18:34:17 +0000 2012","770","Ciudadan@s ","Cconmemoria","Atlantic Time (Canada)"
"Mon Jun 24 15:00:46 +0000 2013","False",,"es","http://twitter.com/Londres_38/status/349180301718728704","web","Trabajamos junto a la FECh FEUC Confech y Serigrafía Instantánea un afiche para #YoMarchoEl26 que además es Día mundial contra la tortura","Sitio recuperado, ex centro de represión y exterminio durante la dictadura. Hoy es un espacio de memorias abierto a la ciudadanía y a los movimientos sociales","Chile","Sat Jun 11 02:23:21 +0000 2011","2828","Londres38","Londres_38","Santiago"
"Mon Jun 24 15:41:48 +0000 2013","False",,"es","http://twitter.com/MagallyAvila/status/349190630708236288","web","#YoMarchoel26 porque hay que seguir protestando contra la dictadura presente en la Constitución de Chile y en beneficios de la oligarquía.","Periodista enfocada en temas sociales. Activista social. Bolivariana. Madre ante todo. Viví y cultivé amistades en Perú, Paraguay y Chile. Feliz por naturaleza.","Santiago de Chile","Sat Jun 11 20:51:44 +0000 2011","404","Magally Avila ","MagallyAvila","Santiago"
"Mon Jun 24 16:28:32 +0000 2013","False",,"es","http://twitter.com/Caarlosrafae/status/349202391582769152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Los unicos que faltan que se adhieran al paro nacional son los camioneros! Que lo hagan luego! #YoMarchoEl26","Carlos 17 .- Me pregunto si las estrellas se iluminan con el fin de que algún día, cada uno pueda encontrar la suya - El principito.  Instagram: Caarlosrafae","Curico ,Chile","Mon Jun 15 23:04:06 +0000 2009","720","Carlos Rafael ","Caarlosrafae","Santiago"
"Mon Jun 24 23:38:26 +0000 2013","False",,"es","http://twitter.com/FranciscoUdeCh/status/349310580504543233","web","#YoMarchoEl26 Desde Franklin,Usach y Plaza Italia directo a los Heroes !! A dar cara en donde hay que estar,en LA CALLE","18 años, seguidor del Romántico Viajero !! San Miguel, región chilena. De todo un poco","Santiago ; Chile ","Wed Jun 09 04:42:18 +0000 2010","182","Francisco G.","FranciscoUdeCh","Buenos Aires"
"Tue Jun 25 00:49:49 +0000 2013","False","vamosdenuevo","es","http://twitter.com/JuanPablo2907/status/349328544184279040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“@vamosdenuevo: Oee #YoMarchoEl26” yo también o/","La libertad es como la mañana. Hay quienes esperan dormidos a q llegue, pero hay quienes desvelan y caminan la noche para alcanzarla","Al Sur del Mundo","Sun Jul 29 23:20:19 +0000 2012","1663","Juan Pablo","JuanPablo2907","Santiago"
"Tue Jun 25 00:50:12 +0000 2013","False",,"es","http://twitter.com/gasparguilleM/status/349328640934281216","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JuanPablo2907: “@vamosdenuevo: Oee #YoMarchoEl26” yo también o/","Músico, Poeta y Lector despiadado","","Mon Apr 08 10:24:12 +0000 2013","148","cuando digo futuro ","gasparguilleM"
"Tue Jun 25 01:50:13 +0000 2013","False",,"es","http://twitter.com/pipe_snbk/status/349343742244818945","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siente que trabaja mucho y gana poco, esta cansado de la mala salud y la mala educacion, levantese y marche. #YoMarchoEl26...","Hincha fanático de la gloriosa Universidad  de Chile, Estudiante de Prevención de Riesgos...","","Wed Nov 16 19:37:31 +0000 2011","80","Pipe Utreras Abarca","pipe_snbk","Athens"
"Tue Jun 25 02:49:29 +0000 2013","False",,"es","http://twitter.com/AsambleaIpchile/status/349358656434880513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NOS TOMAMOS EL IP!!!... Mentira, pero este 26 saldremos a Marchar con todo! #yomarchoel26 #HaciaElParoNacional http://t.co/LXOf3qKMRG","Somos la Asamblea de Estudiantes IpChile. No mas Lucro Licito en Nuestra Casa de Estudio! Escribenos a: asambleaipdechile@gmail.com","","Thu Jun 13 04:20:20 +0000 2013","39","Asamblea Est IpChile","AsambleaIpchile"
"Tue Jun 25 02:50:46 +0000 2013","False",,"es","http://twitter.com/Felipillo_Munoz/status/349358981753487360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AsambleaIpchile: NOS TOMAMOS EL IP!!!... Mentira, pero este 26 saldremos a Marchar con todo! #yomarchoel26 #HaciaElParoNacional http://…","La multitud obedece más a la necesidad que a la razón, y a los castigos más que al honor.- Aristoteles. Miembro de @Mesup_chile y coordinadora @DeudaEducativa","","Tue Sep 20 19:37:34 +0000 2011","465","Pipe #yodemando","Felipillo_Munoz","Santiago"
"Tue Jun 25 12:58:08 +0000 2013","False","Confech","es","http://twitter.com/muleitor/status/349511829975859200","web","@Confech @Difusion_ACES @ConesChile Uds. son unas madres que le hacen pega a sucia Concerta, ni eso son capaces de cachar! #Yomarchoel26","1966-Actualidad: Guagua, niño, joven, adulto. Anti zurdiestros.Bakán reguleque. Empeñoso flojo (vueltero aplicado). Y que viva la gratuidad!!!!...y el lucro!.","Chile","Thu Nov 10 00:50:16 +0000 2011","11","Ene Ene","muleitor","Santiago"
"Tue Jun 25 13:03:15 +0000 2013","False",,"es","http://twitter.com/claester/status/349513118809980928","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Cuando tweet no es suficiente #YoMarchoEl26 ! No a las #AFP /no al lucro de la Educación/y mucho más...","El dia de hoy no se repetira jamas, hay que comentarlo...","Chile ","Fri May 28 14:22:27 +0000 2010","1271","Clauss","claester"
"Tue Jun 25 13:04:08 +0000 2013","False",,"es","http://twitter.com/arielinho07/status/349513339124191233","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @claester: Cuando tweet no es suficiente #YoMarchoEl26 ! No a las #AFP /no al lucro de la Educación/y mucho más...","Licenciado en Educación. Titulo Pedagogia en Educion Fisica con mención en entrenamento deportivo. VIVE AHORA MAÑANA ES MUY TARDE!!","San Felipe. 5ta Region. Chile.","Tue Jan 05 20:24:03 +0000 2010","206","Ariel Landabur","arielinho07","Santiago"
"Tue Jun 25 14:05:55 +0000 2013","False",,"es","http://twitter.com/Felipillo_Munoz/status/349528889036521472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#HaciaElParoNacional #yomarchoel26 @biobio @Cooperativa @24HorasTVN @CNNChile @adnradiochile @Meganoticiascl http://t.co/xmz2B7gWEj","La multitud obedece más a la necesidad que a la razón, y a los castigos más que al honor.- Aristoteles. Miembro de @Mesup_chile y coordinadora @DeudaEducativa","","Tue Sep 20 19:37:34 +0000 2011","467","Pipe #yodemando","Felipillo_Munoz","Santiago"
"Tue Jun 25 14:43:39 +0000 2013","False",,"es","http://twitter.com/roanbaros/status/349538384055767041","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","#yomarchoel26 #haciaelparonacional http://t.co/fKxGcMEpA9","La Toma. Realizador Audiovisual. Profesor. Humano. Indignado. Donante","Chile","Mon Sep 07 17:26:57 +0000 2009","390","Roanbaro Bedreezge","roanbaros","Santiago"
"Tue Jun 25 14:55:42 +0000 2013","False",,"es","http://twitter.com/espantachuncho/status/349541415514148865","web","#NosVemosEl26 #CobreXEducación #YoMarchoel26","LIUMAN ÑAMUN CACIKE ANTIFACHO..ANTIPAKOS..por la libertad de la gente a expresarse ¡¡NACÍO Y CRIAO EN  LA COMXNA DEL BOSKE ENCAPUCHADO..SIN PERROS NO SOMOS NADA","","Thu Oct 27 14:01:28 +0000 2011","720","#ParoNacional","espantachuncho"
"Tue Jun 25 14:56:08 +0000 2013","False",,"es","http://twitter.com/espantachuncho/status/349541526407352320","web","#NosVemosEl26 #CobreXEducación #YoMarchoel26 #NosVemosEl26","LIUMAN ÑAMUN CACIKE ANTIFACHO..ANTIPAKOS..por la libertad de la gente a expresarse ¡¡NACÍO Y CRIAO EN  LA COMXNA DEL BOSKE ENCAPUCHADO..SIN PERROS NO SOMOS NADA","","Thu Oct 27 14:01:28 +0000 2011","720","#ParoNacional","espantachuncho"
"Tue Jun 25 15:00:12 +0000 2013","False",,"es","http://twitter.com/VeroPMunoz/status/349542547774898178","web","RT @nacho2608: Aviso desde ya que mañana dejo la PYME porque #YoMarchoEl26 #AsambleaConstituyente ahora","Presidenta Sindic. de Trabajadores Nº 2 de Colegio Particular Católico, Directorio FUT (Federación Unitaria de Trabajadores) #AsambleaConstituyente","Chile","Wed Oct 13 11:46:34 +0000 2010","880","VeroPMuñoz","VeroPMunoz","Santiago"
"Tue Jun 25 15:03:06 +0000 2013","False",,"es","http://twitter.com/LaurisYo0/status/349543277789331456","web","#YoMarchoEl26 con la pequeña el gato y el Perro!","Proyectos de Paisaje","Chile","Mon Aug 08 18:23:03 +0000 2011","26","Faláfel","LaurisYo0"
"Tue Jun 25 15:14:47 +0000 2013","False",,"es","http://twitter.com/CeapUsach2013/status/349546219867082756","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Julioo_MCid: [Ahora] Ocupación pacifica de la Casa Matriz de Codelco. #CobrexEducacion #YoMarchoEl26 @MovilizateChile @Movilizatecl @Ce…","Twitter oficial del Centro de Estudiantes de Administración Pública de la Universidad de Santiago de Chille. @usach","","Sun Dec 30 22:30:56 +0000 2012","137","CEAP USACH","CeapUsach2013"
"Tue Jun 25 15:15:06 +0000 2013","False",,"es","http://twitter.com/Movilizatecl/status/349546297931472896","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Julioo_MCid: [Ahora] Ocupación pacifica de la Casa Matriz de Codelco. #CobrexEducacion #YoMarchoEl26 @MovilizateChile @Movilizatecl @Ce…","Canal de difusión de todas las actividades del #movimientoestudiantil / Apelamos a la unión de los estudiantes, sin distinción, debatimos y nos movilizamos!","Chile","Tue Jun 07 04:32:37 +0000 2011","13420","#Movilizate ","Movilizatecl","Santiago"
"Tue Jun 25 15:15:42 +0000 2013","False",,"es","http://twitter.com/CeapUsach2013/status/349546448595062786","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Ahora] Ocupación pacifica de la Casa Matriz de Codelco. #CobrexEducacion #YoMarchoEl26","Twitter oficial del Centro de Estudiantes de Administración Pública de la Universidad de Santiago de Chille. @usach","","Sun Dec 30 22:30:56 +0000 2012","137","CEAP USACH","CeapUsach2013"
"Tue Jun 25 15:20:56 +0000 2013","False",,"es","http://twitter.com/edsonyb/status/349547764801208320","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Julioo_MCid: [Ahora] Ocupación pacifica de la Casa Matriz de Codelco. #CobrexEducacion #YoMarchoEl26 @MovilizateChile @Movilizatecl @Ce…","Nutricionista . Seguro de mis ideas, táctico de acciones, un amante de la libertad y sus sueños.  Desde la cuna al cajon, albo de corazón! #drumlover","chillan-La Florihuana","Mon Jul 02 00:30:03 +0000 2012","316","edson ","edsonyb"
"Tue Jun 25 15:22:23 +0000 2013","False",,"es","http://twitter.com/elperrotracio/status/349548131983167490","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Julioo_MCid: [Ahora] Ocupación pacifica de la Casa Matriz de Codelco. #CobrexEducacion #YoMarchoEl26 @MovilizateChile @Movilizatecl @Ce…","Colo Colino, socio y disidente de ByN, Estudiante, Trabajador y Karateca de la PAC. Vicepresidente de la FECH 2013. @LucharUchile","santiago, Chile","Sat Jun 27 17:38:05 +0000 2009","2123","Fabián Araneda","elperrotracio","Santiago"
"Tue Jun 25 17:50:51 +0000 2013","False",,"es","http://twitter.com/ElSinCorbata/status/349585493366812672","web","#YoMarchoEl26 #NosVemosEl26 #TodosALaMoneda #Marcel2014 Hoy, junta en Metro Laguna Sur (Plaza) http://t.co/MFmBFDqFVd","Estoy seguro que nos están cagando compañero chileno, digamos lo que pensamos, sin ataduras, libre y crítico.","Tod@s A La Moneda 2014","Fri Dec 24 14:57:18 +0000 2010","488","El Sin Corbata","ElSinCorbata","Greenland"
"Tue Jun 25 18:07:57 +0000 2013","False",,"es","http://twitter.com/reinaldolope/status/349589798656290819","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#YoMarchoel26 con mis colegas #Profesores y los #Estudiantes acto cívico democrático a cara descubierta y manos limpias Viva #Chile !!","Papá, Profesor,Teólogo.Trabajo en equipo: Coordinador Proyecto Educación Dual- CFT. IP °E para cada comuna de #Chile Experiencia en gestión, liderazgo,proyectos","Chile.","Mon Jun 21 16:00:21 +0000 2010","4518","Educación para todos","reinaldolope","Santiago"
"Tue Jun 25 18:30:30 +0000 2013","False",,"es","http://twitter.com/claester/status/349595474552045569","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","La desigualdad y los pobres siempre existirán pero es un deber ético y moral luchar por cada uno de los hijos de Chile... #YoMarchoEl26","El dia de hoy no se repetira jamas, hay que comentarlo...","Chile ","Fri May 28 14:22:27 +0000 2010","1270","Clauss","claester"
"Tue Jun 25 18:30:32 +0000 2013","False",,"es","http://twitter.com/vamosdenuevo/status/349595482236006401","web","#YoMarchoEl26 los estudiantes #NuncaMasSolos","“El alma libre es rara, pero la identificas fácilmente cuando la ves”","","Wed Oct 31 18:02:24 +0000 2012","312","yo soy","vamosdenuevo","Sarajevo"
"Tue Jun 25 18:32:27 +0000 2013","False",,"es","http://twitter.com/insu_democrata/status/349595964539011072","web","MARCHAREMOS HASTA EL FIN! ... o hasta que nos nieguen el permiso #YoMarchoEl26","Marcharemos hasta el fin... o hasta que nos nieguen el permiso","todo el pais, perro","Tue Jun 25 17:12:42 +0000 2013","3","InsurreciónDemócrata","insu_democrata"
"Tue Jun 25 20:58:56 +0000 2013","False",,"es","http://twitter.com/florencia_cg/status/349632827219918849","web","Que buen video invitando al paro de mañana 26 http://t.co/PdQKfLLkQZ #Yomarchoel26","La nube negra me sigue y se pega. Futbolera. #YOVOTO","Santiago de Chile","Sun Jun 20 15:43:53 +0000 2010","149","Florencia Calderón","florencia_cg","Quito"
"Tue Jun 25 21:21:58 +0000 2013","False",,"es","http://twitter.com/aalegred/status/349638624742088705","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mañana, junto a los profesores, portuarios y trabajadores del cobre, nos tomamos las calles #yomarchoel26","Presidente @feuvm, estudiante de Ingeniería en Construcción, nacido y criado en Punta Arenas. #privadosperonocallados","Viña del Mar","Sun Jul 18 00:44:51 +0000 2010","177","Alejandro Alegre ","aalegred","Brasilia"
"Tue Jun 25 21:22:52 +0000 2013","False",,"es","http://twitter.com/SebaGodoyElguet/status/349638850517270529","web","RT @aalegred: Mañana, junto a los profesores, portuarios y trabajadores del cobre, nos tomamos las calles #yomarchoel26","Casi egresado de Sociología, Presidente 2012 y Vice-Presidente 2013 en Federación de Estudiante Universidad Viña del Mar @feuvm, De Izquierda y Viñamarino.","Viña del Mar","Mon Aug 17 01:16:32 +0000 2009","852","Sebastian Godoy ","SebaGodoyElguet","Santiago"
"Tue Jun 25 21:56:45 +0000 2013","False",,"es","http://twitter.com/Raul_Aleiandro/status/349647377247907840","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","26/06 PARO NACIONAL #COBRExEDUCACION: http://t.co/2btD4Xo0pb vía @youtube excelente video #NosVemosEl26 #YoMarchoEl26 RT","Estudiante de Terapia ocupacional en la Universidad central de Chile, 20 años, pseudo fotografo, seguidor de la música Chilena, Aqui comento de actualidad y TV.","Santiago, Chile","Thu Jan 21 20:56:22 +0000 2010","454","Raúl Escárate ","Raul_Aleiandro","Santiago"
"Tue Jun 25 22:13:31 +0000 2013","False",,"es","http://twitter.com/camila_mard/status/349651596403150849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lucho, luego existo. Mañana todos a la marcha!! #yomarchoel26","ESL teacher de acento mutante. Seriéfila y lectora eventual #oknot (soy fan). Chomsky supporter. Obsesionada con la Neurociencia y los cocktails","Concepción, Chile","Wed Apr 15 18:05:53 +0000 2009","661","Srta. Jogging","camila_mard","Santiago"
"Tue Jun 25 22:14:37 +0000 2013","False",,"es","http://twitter.com/IturrietaR/status/349651873051058177","web","RT @camila_mard: Lucho, luego existo. Mañana todos a la marcha!! #yomarchoel26","TODOS A LA MONEDA 2014   Peón, Gañán, Malentretenido.","Calle Melancolía, # 7. Chile","Fri Jan 06 22:36:41 +0000 2012","703","Con la Honda d David","IturrietaR","Santiago"
"Tue Jun 25 22:23:33 +0000 2013","False",,"es","http://twitter.com/pgselles/status/349654123328700417","web","El que no va a la marcha del 26 cae #enlaviejapolitica #yomarchoel26","Pedagogo de profesión. Odioso por vocación. Adicto al salbutamol. Defendamos lo nuestro, no a la educación de mercado","","Thu Nov 11 04:05:15 +0000 2010","447","Pablo Selles","pgselles"
"Tue Jun 25 22:24:00 +0000 2013","False",,"es","http://twitter.com/pgselles/status/349654235937390592","web","El que no va a la marcha del 26 cae #enlaviejapolitica #yomarchoel26 #nosvemosel26","Pedagogo de profesión. Odioso por vocación. Adicto al salbutamol. Defendamos lo nuestro, no a la educación de mercado","","Thu Nov 11 04:05:15 +0000 2010","447","Pablo Selles","pgselles"
"Tue Jun 25 22:24:28 +0000 2013","False",,"es","http://twitter.com/pavilar01/status/349654353877016576","web","RT @pgselles: El que no va a la marcha del 26 cae #enlaviejapolitica #yomarchoel26 #nosvemosel26",,"Santiago de Chile","Fri Feb 15 03:59:20 +0000 2013","1456","Patricio Avila","pavilar01","Santiago"
"Tue Jun 25 22:24:32 +0000 2013","False",,"es","http://twitter.com/pavilar01/status/349654370209640449","web","RT @pgselles: El que no va a la marcha del 26 cae #enlaviejapolitica #yomarchoel26",,"Santiago de Chile","Fri Feb 15 03:59:20 +0000 2013","1456","Patricio Avila","pavilar01","Santiago"
"Tue Jun 25 22:27:33 +0000 2013","False","ConesChile","pt","http://twitter.com/muleitor/status/349655130213335040","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@ConesChile @MoisesParedesR @futurofm @pspfuturofm preguntar: le hacen pega a Concerta a cambio de?... Que explique. #YoMarchoel26","1966-Actualidad: Guagua, niño, joven, adulto. Anti zurdiestros.Bakán reguleque. Empeñoso flojo (vueltero aplicado). Y que viva la gratuidad!!!!...y el lucro!.","Chile","Thu Nov 10 00:50:16 +0000 2011","12","Ene Ene","muleitor","Santiago"
"Tue Jun 25 23:17:49 +0000 2013","False",,"es","http://twitter.com/DavidCastilloP/status/349667779630215168","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @MovilizateChile #LaTercera Autorizan tercer recorrido de marchas programadas para mañana http://t.co/RXSUeBLPnI / #yomarchoel26","Las opiniones vertidas en este lugar, son de exclusiva responsabilidad de los textos que leí y me lavaron el cerebro. Linarense de corazón, pero sobrevivo en...","Santiago de Chile","Sun Sep 27 03:16:15 +0000 2009","411","David Castillo ","DavidCastilloP","Santiago"
"Tue Jun 25 23:22:01 +0000 2013","False","el_dinamo","es","http://twitter.com/ebcl/status/349668834841600000","web","@el_dinamo VIDEO | #CobrexEducación Mira la convocatoria pa la marcha del 26 http://t.co/YBR0Iu686i /mier me dio 1escalofrio! #YoMarchoel26","xq el duopolio Alianza/Concertación ha desintegrado la sociedad chilena #FinalBinominal y #AsambleaConstituyente descentralicemos Chile! http://t.co/iEpFWmMF1l","1 Magallánico en Latinoamérica","Wed Jul 15 01:31:49 +0000 2009","425","#YoApoyoaEstudiantes","ebcl","Santiago"
